Year,Month,Day,Prevailing Wind Direction (°)_ King's Park_Value,completeness
2019,8,3,090,C
2019,8,4,090,C
2019,8,5,100,C
2019,8,6,090,C
2019,8,7,090,C
2019,8,8,250,C
2019,8,9,250,C
2019,8,10,250,C
2019,8,11,220,C
2019,8,12,230,C
2019,8,13,250,C
2019,8,14,260,C
2019,8,15,250,C
2019,8,16,260,C
2019,8,17,260,C
2019,8,18,270,C
2019,8,19,260,C
2019,8,20,100,C
2019,8,21,090,C
2019,8,22,260,C
2019,8,23,260,C
2019,8,24,260,C
2019,8,25,260,C
2019,8,26,090,C
2019,8,27,100,C
2019,8,28,100,C
2019,8,29,090,C
2019,8,30,100,C
2019,8,31,090,C
2019,9,1,080,C
2019,9,2,080,C
2019,9,3,090,C
2019,9,4,090,C
2019,9,5,090,C
2019,9,6,100,C
2019,9,7,250,C
2019,9,8,260,C
2019,9,9,260,C
2019,9,10,100,C
2019,9,11,100,C
2019,9,12,100,C
2019,9,13,090,C
2019,9,14,100,C
2019,9,15,090,C
2019,9,16,100,C
2019,9,17,100,C
2019,9,18,090,C
2019,9,19,020,C
2019,9,20,010,C
2019,9,21,360,C
2019,9,22,010,C
2019,9,23,090,C
2019,9,24,090,C
2019,9,25,090,C
2019,9,26,090,C
2019,9,27,090,C
2019,9,28,090,C
2019,9,29,250,C
2019,9,30,250,C
2019,10,1,260,C
2019,10,2,260,C
2019,10,3,260,C
2019,10,4,250,C
2019,10,5,250,C
2019,10,6,090,C
2019,10,7,090,C
2019,10,8,090,C
2019,10,9,090,C
2019,10,10,100,C
2019,10,11,260,C
2019,10,12,260,C
2019,10,13,090,C
2019,10,14,030,C
2019,10,15,090,C
2019,10,16,090,C
2019,10,17,020,C
2019,10,18,090,C
2019,10,19,100,C
2019,10,20,100,C
2019,10,21,090,C
2019,10,22,090,C
2019,10,23,090,C
2019,10,24,090,C
2019,10,25,090,C
2019,10,26,090,C
2019,10,27,090,C
2019,10,28,100,C
2019,10,29,010,C
2019,10,30,020,C
2019,10,31,090,C
2019,11,1,080,C
2019,11,2,090,C
2019,11,3,100,C
2019,11,4,020,C
2019,11,5,020,C
2019,11,6,090,C
2019,11,7,020,C
2019,11,8,020,C
2019,11,9,090,C
2019,11,10,100,C
2019,11,11,100,C
2019,11,12,090,C
2019,11,13,090,C
2019,11,14,010,C
2019,11,15,090,C
2019,11,16,090,C
2019,11,17,090,C
2019,11,18,260,C
2019,11,19,020,C
2019,11,20,090,C
2019,11,21,090,C
2019,11,22,100,C
2019,11,23,090,C
2019,11,24,100,C
2019,11,25,090,C
2019,11,26,090,C
2019,11,27,090,C
2019,11,28,010,C
2019,11,29,010,C
2019,11,30,090,C
2019,12,1,010,C
2019,12,2,010,C
2019,12,3,020,C
2019,12,4,010,C
2019,12,5,020,C
2019,12,6,010,C
2019,12,7,010,C
2019,12,8,010,C
2019,12,9,030,C
2019,12,10,260,C
2019,12,11,100,C
2019,12,12,090,C
2019,12,13,100,C
2019,12,14,100,C
2019,12,15,090,C
2019,12,16,100,C
2019,12,17,100,C
2019,12,18,100,C
2019,12,19,100,C
2019,12,20,100,C
2019,12,21,100,C
2019,12,22,250,C
2019,12,23,100,C
2019,12,24,090,C
2019,12,25,090,C
2019,12,26,020,C
2019,12,27,010,C
2019,12,28,090,C
2019,12,29,100,C
2019,12,30,090,C
2019,12,31,090,C
2020,1,1,090,C
2020,1,2,090,C
2020,1,3,100,C
2020,1,4,100,C
2020,1,5,090,C
2020,1,6,100,C
2020,1,7,100,C
2020,1,8,090,C
2020,1,9,090,C
2020,1,10,100,C
2020,1,11,100,C
2020,1,12,020,C
2020,1,13,090,C
2020,1,14,090,C
2020,1,15,090,C
2020,1,16,090,C
2020,1,17,010,C
2020,1,18,080,C
2020,1,19,090,C
2020,1,20,100,C
2020,1,21,100,C
2020,1,22,100,C
2020,1,23,100,C
2020,1,24,100,C
2020,1,25,090,C
2020,1,26,020,C
2020,1,27,010,C
2020,1,28,010,C
2020,1,29,010,C
2020,1,30,020,C
2020,1,31,030,C
2020,2,1,090,C
2020,2,2,080,C
2020,2,3,090,C
2020,2,4,100,C
2020,2,5,090,C
2020,2,6,100,C
2020,2,7,100,C
2020,2,8,020,C
2020,2,9,020,C
2020,2,10,090,C
2020,2,11,100,C
2020,2,12,100,C
2020,2,13,100,C
2020,2,14,090,C
2020,2,15,090,C
2020,2,16,010,C
2020,2,17,010,C
2020,2,18,100,C
2020,2,19,100,C
2020,2,20,100,C
2020,2,21,100,C
2020,2,22,100,C
2020,2,23,100,C
2020,2,24,100,C
2020,2,25,110,C
2020,2,26,260,C
2020,2,27,100,C
2020,2,28,100,C
2020,2,29,100,C
2020,3,1,260,C
2020,3,2,090,C
2020,3,3,100,C
2020,3,4,100,C
2020,3,5,090,C
2020,3,6,100,C
2020,3,7,100,C
2020,3,8,090,C
2020,3,9,090,C
2020,3,10,020,C
2020,3,11,090,C
2020,3,12,100,C
2020,3,13,100,C
2020,3,14,100,C
2020,3,15,100,C
2020,3,16,090,C
2020,3,17,100,C
2020,3,18,100,C
2020,3,19,100,C
2020,3,20,100,C
2020,3,21,100,C
2020,3,22,260,C
2020,3,23,270,C
2020,3,24,100,C
2020,3,25,100,C
2020,3,26,100,C
2020,3,27,090,C
2020,3,28,090,C
2020,3,29,100,C
2020,3,30,100,C
2020,3,31,100,C
2020,4,1,090,C
2020,4,2,090,C
2020,4,3,090,C
2020,4,4,090,C
2020,4,5,090,C
2020,4,6,090,C
2020,4,7,100,C
2020,4,8,090,C
2020,4,9,100,C
2020,4,10,100,C
2020,4,11,100,C
2020,4,12,010,C
2020,4,13,010,C
2020,4,14,100,C
2020,4,15,260,C
2020,4,16,100,C
2020,4,17,090,C
2020,4,18,090,C
2020,4,19,260,C
2020,4,20,270,C
2020,4,21,090,C
2020,4,22,100,C
2020,4,23,090,C
2020,4,24,020,C
2020,4,25,250,C
2020,4,26,260,C
2020,4,27,100,C
2020,4,28,090,C
2020,4,29,100,C
2020,4,30,090,C
2020,5,1,260,C
2020,5,2,270,C
2020,5,3,260,C
2020,5,4,260,C
2020,5,5,260,C
2020,5,6,210,C
2020,5,7,160,C
2020,5,8,170,C
2020,5,9,200,C
2020,5,10,260,C
2020,5,11,250,C
2020,5,12,250,C
2020,5,13,100,C
2020,5,14,090,C
2020,5,15,090,C
2020,5,16,100,C
2020,5,17,260,C
2020,5,18,260,C
2020,5,19,100,C
2020,5,20,100,C
2020,5,21,090,C
2020,5,22,250,C
2020,5,23,090,C
2020,5,24,100,C
2020,5,25,100,C
2020,5,26,260,C
2020,5,27,260,C
2020,5,28,100,C
2020,5,29,090,C
2020,5,30,080,C
2020,5,31,200,C
2020,6,1,200,C
2020,6,2,200,C
2020,6,3,200,C
2020,6,4,200,C
2020,6,5,200,C
2020,6,6,100,C
2020,6,7,210,#
2020,6,8,170,#
2020,6,9,200,C
2020,6,10,***,
2020,6,11,280,#
2020,6,12,100,C
2020,6,13,090,C
2020,6,14,160,C
2020,6,15,190,C
2020,6,16,270,C
2020,6,17,200,C
2020,6,18,270,C
2020,6,19,230,C
2020,6,20,230,C
2020,6,21,230,C
2020,6,22,260,C
2020,6,23,240,C
2020,6,24,230,C
2020,6,25,210,C
2020,6,26,200,C
2020,6,27,190,C
2020,6,28,280,C
2020,6,29,280,C
2020,6,30,280,C
2020,7,1,110,C
2020,7,2,160,C
2020,7,3,160,C
2020,7,4,180,C
2020,7,5,200,C
2020,7,6,210,C
2020,7,7,280,C
2020,7,8,270,C
2020,7,9,230,C
2020,7,10,210,C
2020,7,11,200,C
2020,7,12,280,C
2020,7,13,280,C
2020,7,14,270,C
2020,7,15,270,C
2020,7,16,280,C
2020,7,17,280,C
2020,7,18,280,C
2020,7,19,280,C
2020,7,20,280,C
2020,7,21,110,C
2020,7,22,110,C
2020,7,23,280,C
2020,7,24,280,C
2020,7,25,280,C
2020,7,26,280,C
2020,7,27,280,C
2020,7,28,280,C
2020,7,29,110,C
2020,7,30,110,C
2020,7,31,100,C
2020,8,1,110,C
2020,8,2,100,C
2020,8,3,110,C
2020,8,4,100,C
2020,8,5,160,C
2020,8,6,120,C
2020,8,7,110,C
2020,8,8,110,C
2020,8,9,170,C
2020,8,10,280,C
2020,8,11,150,C
2020,8,12,100,C
2020,8,13,100,C
2020,8,14,180,C
2020,8,15,280,C
2020,8,16,100,C
2020,8,17,110,C
2020,8,18,100,C
2020,8,19,110,C
2020,8,20,110,C
2020,8,21,110,C
2020,8,22,270,C
2020,8,23,270,C
2020,8,24,270,C
2020,8,25,270,C
2020,8,26,280,C
2020,8,27,280,C
2020,8,28,270,C
2020,8,29,280,C
2020,8,30,100,C
2020,8,31,110,C
2020,9,1,270,C
2020,9,2,270,C
2020,9,3,270,C
2020,9,4,110,C
2020,9,5,100,C
2020,9,6,100,C
2020,9,7,100,C
2020,9,8,110,C
2020,9,9,100,C
2020,9,10,280,C
2020,9,11,280,C
2020,9,12,280,C
2020,9,13,110,C
2020,9,14,100,C
2020,9,15,100,C
2020,9,16,100,C
2020,9,17,090,C
2020,9,18,100,C
2020,9,19,110,C
2020,9,20,070,C
2020,9,21,100,C
2020,9,22,100,C
2020,9,23,090,C
2020,9,24,030,C
2020,9,25,110,C
2020,9,26,110,C
2020,9,27,100,C
2020,9,28,100,C
2020,9,29,100,C
2020,9,30,100,C
2020,10,1,090,C
2020,10,2,090,C
2020,10,3,100,C
2020,10,4,100,C
2020,10,5,100,C
2020,10,6,020,C
2020,10,7,020,C
2020,10,8,040,C
2020,10,9,120,C
2020,10,10,120,C
2020,10,11,110,C
2020,10,12,110,C
2020,10,13,100,C
2020,10,14,100,C
2020,10,15,100,C
2020,10,16,080,C
2020,10,17,010,C
2020,10,18,080,C
2020,10,19,010,C
2020,10,20,010,C
2020,10,21,360,C
2020,10,22,010,C
2020,10,23,010,C
2020,10,24,010,C
2020,10,25,090,C
2020,10,26,090,C
2020,10,27,080,C
2020,10,28,080,C
2020,10,29,080,C
2020,10,30,080,C
2020,10,31,090,C
2020,11,1,080,C
2020,11,2,010,C
2020,11,3,010,C
2020,11,4,080,C
2020,11,5,080,C
2020,11,6,240,C
2020,11,7,010,C
2020,11,8,020,C
2020,11,9,080,C
2020,11,10,080,C
2020,11,11,080,C
2020,11,12,090,C
2020,11,13,360,C
2020,11,14,080,C
2020,11,15,090,C
2020,11,16,080,C
2020,11,17,090,C
2020,11,18,090,C
2020,11,19,100,C
2020,11,20,090,C
2020,11,21,090,C
2020,11,22,100,C
2020,11,23,080,C
2020,11,24,090,C
2020,11,25,090,C
2020,11,26,090,C
2020,11,27,360,C
2020,11,28,360,C
2020,11,29,010,C
2020,11,30,360,C
2020,12,1,010,C
2020,12,2,360,C
2020,12,3,360,C
2020,12,4,010,C
2020,12,5,010,C
2020,12,6,010,C
2020,12,7,010,C
2020,12,8,010,C
2020,12,9,090,C
2020,12,10,010,C
2020,12,11,090,C
2020,12,12,090,C
2020,12,13,090,C
2020,12,14,090,C
2020,12,15,360,C
2020,12,16,010,C
2020,12,17,010,C
2020,12,18,010,C
2020,12,19,010,C
2020,12,20,360,C
2020,12,21,360,C
2020,12,22,010,C
2020,12,23,100,C
2020,12,24,250,C
2020,12,25,090,C
2020,12,26,090,C
2020,12,27,090,C
2020,12,28,090,C
2020,12,29,090,C
2020,12,30,010,C
2020,12,31,010,C
2021,1,1,010,C
2021,1,2,020,C
2021,1,3,090,C
2021,1,4,090,C
2021,1,5,090,C
2021,1,6,090,C
2021,1,7,360,C
2021,1,8,360,C
2021,1,9,010,C
2021,1,10,010,C
2021,1,11,010,C
2021,1,12,010,C
2021,1,13,100,C
2021,1,14,100,C
2021,1,15,090,C
2021,1,16,090,C
2021,1,17,010,C
2021,1,18,250,C
2021,1,19,080,C
2021,1,20,080,C
2021,1,21,090,C
2021,1,22,250,C
2021,1,23,250,C
2021,1,24,080,C
2021,1,25,090,C
2021,1,26,100,C
2021,1,27,080,C
2021,1,28,010,C
2021,1,29,080,C
2021,1,30,090,C
2021,1,31,080,C
2021,2,1,100,C
2021,2,2,070,C
2021,2,3,090,C
2021,2,4,090,C
2021,2,5,090,C
2021,2,6,250,C
2021,2,7,100,C
2021,2,8,090,C
2021,2,9,090,C
2021,2,10,090,C
2021,2,11,010,C
2021,2,12,360,C
2021,2,13,090,C
2021,2,14,250,C
2021,2,15,090,C
2021,2,16,090,C
2021,2,17,360,C
2021,2,18,090,C
2021,2,19,090,C
2021,2,20,090,C
2021,2,21,080,C
2021,2,22,250,C
2021,2,23,090,C
2021,2,24,080,C
2021,2,25,090,#
2021,2,26,090,C
2021,2,27,080,C
2021,2,28,080,C
2021,3,1,090,C
2021,3,2,010,C
2021,3,3,080,C
2021,3,4,090,C
2021,3,5,090,C
2021,3,6,100,C
2021,3,7,080,C
2021,3,8,080,C
2021,3,9,080,C
2021,3,10,080,C
2021,3,11,090,C
2021,3,12,090,C
2021,3,13,090,C
2021,3,14,080,C
2021,3,15,090,C
2021,3,16,090,C
2021,3,17,090,C
2021,3,18,090,C
2021,3,19,090,C
2021,3,20,250,C
2021,3,21,010,C
2021,3,22,010,C
2021,3,23,080,C
2021,3,24,260,C
2021,3,25,090,C
2021,3,26,090,C
2021,3,27,090,C
2021,3,28,250,C
2021,3,29,260,C
2021,3,30,200,C
2021,3,31,160,C
2021,4,1,160,C
2021,4,2,260,C
2021,4,3,260,C
2021,4,4,090,C
2021,4,5,090,C
2021,4,6,090,C
2021,4,7,090,C
2021,4,8,090,C
2021,4,9,080,C
2021,4,10,090,C
2021,4,11,090,C
2021,4,12,090,C
2021,4,13,260,C
2021,4,14,090,C
2021,4,15,090,C
2021,4,16,090,C
2021,4,17,090,C
2021,4,18,090,C
2021,4,19,080,C
2021,4,20,090,C
2021,4,21,090,#
2021,4,22,270,C
2021,4,23,270,C
2021,4,24,100,C
2021,4,25,100,C
2021,4,26,090,C
2021,4,27,100,C
2021,4,28,100,C
2021,4,29,010,C
2021,4,30,260,C
2021,5,1,270,C
2021,5,2,090,C
2021,5,3,090,C
2021,5,4,090,C
2021,5,5,260,C
2021,5,6,100,C
2021,5,7,270,C
2021,5,8,270,C
2021,5,9,270,C
2021,5,10,170,C
2021,5,11,200,C
2021,5,12,200,C
2021,5,13,160,C
2021,5,14,160,C
2021,5,15,170,C
2021,5,16,200,C
2021,5,17,200,C
2021,5,18,200,C
2021,5,19,180,C
2021,5,20,200,C
2021,5,21,200,C
2021,5,22,200,C
2021,5,23,160,C
2021,5,24,260,C
2021,5,25,090,C
2021,5,26,160,C
2021,5,27,270,C
2021,5,28,270,C
2021,5,29,260,C
2021,5,30,260,C
2021,5,31,260,C
2021,6,1,090,C
2021,6,2,080,C
2021,6,3,170,C
2021,6,4,270,C
2021,6,5,250,C
2021,6,6,260,C
2021,6,7,090,C
2021,6,8,090,C
2021,6,9,100,C
2021,6,10,090,C
2021,6,11,080,C
2021,6,12,100,C
2021,6,13,090,C
2021,6,14,170,C
2021,6,15,190,C
2021,6,16,200,C
2021,6,17,270,C
2021,6,18,260,C
2021,6,19,250,C
2021,6,20,260,C
2021,6,21,260,C
2021,6,22,260,C
2021,6,23,260,C
2021,6,24,090,C
2021,6,25,090,C
2021,6,26,270,C
2021,6,27,260,C
2021,6,28,190,C
2021,6,29,220,C
2021,6,30,200,C
2021,7,1,200,C
2021,7,2,200,C
2021,7,3,190,C
2021,7,4,100,C
2021,7,5,090,C
2021,7,6,090,C
2021,7,7,090,C
2021,7,8,100,C
2021,7,9,100,C
2021,7,10,100,C
2021,7,11,100,C
2021,7,12,160,C
2021,7,13,270,C
2021,7,14,270,C
2021,7,15,160,C
2021,7,16,260,C
2021,7,17,090,#
2021,7,18,***,
2021,7,19,090,#
2021,7,20,090,C
2021,7,21,100,C
2021,7,22,270,C
2021,7,23,260,C
2021,7,24,260,C
2021,7,25,270,C
2021,7,26,260,C
2021,7,27,260,C
2021,7,28,260,C
2021,7,29,260,C
2021,7,30,270,C
2021,7,31,260,C
2021,8,1,270,C
2021,8,2,260,C
2021,8,3,090,C
2021,8,4,010,C
2021,8,5,260,C
2021,8,6,270,C
2021,8,7,270,C
2021,8,8,270,C
2021,8,9,260,C
2021,8,10,170,C
2021,8,11,270,C
2021,8,12,270,C
2021,8,13,270,C
2021,8,14,270,C
2021,8,15,160,C
2021,8,16,270,C
2021,8,17,270,C
2021,8,18,270,C
2021,8,19,100,C
2021,8,20,270,C
2021,8,21,270,C
2021,8,22,270,C
2021,8,23,270,C
2021,8,24,270,C
2021,8,25,090,C
2021,8,26,100,C
2021,8,27,090,C
2021,8,28,100,C
2021,8,29,090,C
2021,8,30,090,C
2021,8,31,090,C
2021,9,1,090,C
2021,9,2,100,C
2021,9,3,100,C
2021,9,4,100,C
2021,9,5,100,C
2021,9,6,090,C
2021,9,7,090,C
2021,9,8,100,C
2021,9,9,100,C
2021,9,10,100,C
2021,9,11,260,C
2021,9,12,260,C
2021,9,13,270,C
2021,9,14,260,C
2021,9,15,260,#
2021,9,16,250,C
2021,9,17,260,C
2021,9,18,090,C
2021,9,19,100,C
2021,9,20,090,C
2021,9,21,260,C
2021,9,22,100,C
2021,9,23,090,C
2021,9,24,090,C
2021,9,25,090,C
2021,9,26,090,C
2021,9,27,090,C
2021,9,28,090,C
2021,9,29,270,C
2021,9,30,270,C
2021,10,1,270,C
2021,10,2,260,C
2021,10,3,090,C
2021,10,4,090,#
2021,10,5,090,C
2021,10,6,090,C
2021,10,7,080,C
2021,10,8,090,C
2021,10,9,100,C
2021,10,10,080,C
2021,10,11,010,C
2021,10,12,010,C
2021,10,13,080,C
2021,10,14,090,C
2021,10,15,080,C
2021,10,16,020,C
2021,10,17,020,C
2021,10,18,010,C
2021,10,19,090,C
2021,10,20,100,C
2021,10,21,010,C
2021,10,22,010,C
2021,10,23,010,C
2021,10,24,010,C
2021,10,25,010,C
2021,10,26,020,#
2021,10,27,090,C
2021,10,28,090,C
2021,10,29,090,C
2021,10,30,090,C
2021,10,31,090,C
2021,11,1,100,C
2021,11,2,090,C
2021,11,3,100,C
2021,11,4,100,C
2021,11,5,090,C
2021,11,6,260,C
2021,11,7,100,C
2021,11,8,010,C
2021,11,9,020,C
2021,11,10,020,C
2021,11,11,090,C
2021,11,12,020,#
2021,11,13,020,C
2021,11,14,090,C
2021,11,15,090,C
2021,11,16,090,C
2021,11,17,090,C
2021,11,18,020,C
2021,11,19,090,C
2021,11,20,090,C
2021,11,21,090,C
2021,11,22,020,C
2021,11,23,010,C
2021,11,24,020,C
2021,11,25,020,C
2021,11,26,090,C
2021,11,27,090,C
2021,11,28,100,C
2021,11,29,010,C
2021,11,30,020,C
2021,12,1,020,C
2021,12,2,020,C
2021,12,3,020,C
2021,12,4,020,C
2021,12,5,020,C
2021,12,6,020,C
2021,12,7,010,C
2021,12,8,090,C
2021,12,9,090,C
2021,12,10,080,C
2021,12,11,090,C
2021,12,12,090,C
2021,12,13,020,C
2021,12,14,090,C
2021,12,15,090,C
2021,12,16,100,C
2021,12,17,020,C
2021,12,18,020,C
2021,12,19,020,C
2021,12,20,080,C
2021,12,21,010,C
2021,12,22,030,C
2021,12,23,090,C
2021,12,24,080,C
2021,12,25,030,C
2021,12,26,020,C
2021,12,27,010,C
2021,12,28,020,C
2021,12,29,240,C
2021,12,30,090,C
2021,12,31,090,C
2022,1,1,090,C
2022,1,2,090,C
2022,1,3,100,C
2022,1,4,090,C
2022,1,5,090,C
2022,1,6,100,C
2022,1,7,090,C
2022,1,8,090,C
2022,1,9,090,C
2022,1,10,090,C
2022,1,11,020,C
2022,1,12,090,C
2022,1,13,020,C
2022,1,14,080,C
2022,1,15,090,C
2022,1,16,100,C
2022,1,17,100,C
2022,1,18,040,C
2022,1,19,030,C
2022,1,20,090,C
2022,1,21,090,C
2022,1,22,090,C
2022,1,23,090,C
2022,1,24,090,C
2022,1,25,090,C
2022,1,26,100,C
2022,1,27,100,C
2022,1,28,090,C
2022,1,29,100,C
2022,1,30,020,C
2022,1,31,090,C
2022,2,1,030,C
2022,2,2,090,C
2022,2,3,020,C
2022,2,4,020,C
2022,2,5,020,C
2022,2,6,090,C
2022,2,7,090,C
2022,2,8,090,C
2022,2,9,090,C
2022,2,10,100,C
2022,2,11,100,C
2022,2,12,100,C
2022,2,13,090,C
2022,2,14,020,C
2022,2,15,090,C
2022,2,16,090,C
2022,2,17,090,C
2022,2,18,090,C
2022,2,19,010,C
2022,2,20,020,C
2022,2,21,010,C
2022,2,22,010,C
2022,2,23,010,C
2022,2,24,250,C
2022,2,25,020,C
2022,2,26,090,C
2022,2,27,100,C
2022,2,28,100,C
2022,3,1,270,C
2022,3,2,090,C
2022,3,3,100,C
2022,3,4,100,C
2022,3,5,260,C
2022,3,6,100,C
2022,3,7,020,C
2022,3,8,090,C
2022,3,9,100,C
2022,3,10,100,C
2022,3,11,100,C
2022,3,12,100,C
2022,3,13,100,C
2022,3,14,260,C
2022,3,15,100,C
2022,3,16,100,C
2022,3,17,260,C
2022,3,18,260,C
2022,3,19,100,C
2022,3,20,100,C
2022,3,21,100,C
2022,3,22,090,C
2022,3,23,020,C
2022,3,24,090,C
2022,3,25,100,C
2022,3,26,270,C
2022,3,27,100,C
2022,3,28,080,C
2022,3,29,090,C
2022,3,30,100,C
2022,3,31,100,C
2022,4,1,090,C
2022,4,2,020,C
2022,4,3,020,C
2022,4,4,090,C
2022,4,5,090,C
2022,4,6,100,C
2022,4,7,100,C
2022,4,8,100,C
2022,4,9,090,C
2022,4,10,100,C
2022,4,11,090,C
2022,4,12,090,C
2022,4,13,270,C
2022,4,14,250,C
2022,4,15,090,C
2022,4,16,090,C
2022,4,17,090,C
2022,4,18,090,C
2022,4,19,020,C
2022,4,20,090,C
2022,4,21,100,C
2022,4,22,090,C
2022,4,23,270,C
2022,4,24,160,C
2022,4,25,170,C
2022,4,26,160,C
2022,4,27,160,C
2022,4,28,090,C
2022,4,29,100,C
2022,4,30,090,C
2022,5,1,020,C
2022,5,2,020,C
2022,5,3,090,C
2022,5,4,090,C
2022,5,5,090,C
2022,5,6,100,C
2022,5,7,100,C
2022,5,8,090,C
2022,5,9,100,C
2022,5,10,090,C
2022,5,11,080,C
2022,5,12,270,C
2022,5,13,270,C
2022,5,14,090,C
2022,5,15,090,C
2022,5,16,020,C
2022,5,17,020,C
2022,5,18,090,C
2022,5,19,100,C
2022,5,20,100,C
2022,5,21,090,C
2022,5,22,090,C
2022,5,23,090,C
2022,5,24,090,C
2022,5,25,100,C
2022,5,26,090,C
2022,5,27,270,C
2022,5,28,180,C
2022,5,29,190,C
2022,5,30,160,C
2022,5,31,270,C
2022,6,1,210,C
2022,6,2,200,C
2022,6,3,200,C
2022,6,4,210,C
2022,6,5,200,C
2022,6,6,270,C
2022,6,7,270,C
2022,6,8,090,C
2022,6,9,270,C
2022,6,10,270,C
2022,6,11,180,C
2022,6,12,220,C
2022,6,13,220,C
2022,6,14,230,C
2022,6,15,270,C
2022,6,16,260,C
2022,6,17,200,C
2022,6,18,200,C
2022,6,19,190,C
2022,6,20,200,C
2022,6,21,200,C
2022,6,22,190,C
2022,6,23,150,C
2022,6,24,270,C
2022,6,25,270,C
2022,6,26,270,C
2022,6,27,270,C
2022,6,28,100,C
2022,6,29,090,C
2022,6,30,090,C
2022,7,1,080,C
2022,7,2,100,C
2022,7,3,180,C
2022,7,4,200,C
2022,7,5,200,C
2022,7,6,260,C
2022,7,7,090,C
2022,7,8,090,C
2022,7,9,090,C
2022,7,10,090,C
2022,7,11,100,C
2022,7,12,100,C
2022,7,13,100,C
2022,7,14,260,C
2022,7,15,270,#
2022,7,16,260,C
2022,7,17,250,C
2022,7,18,200,C
2022,7,19,190,#
2022,7,20,100,C
2022,7,21,090,C
2022,7,22,260,C
2022,7,23,270,C
2022,7,24,270,#
2022,7,25,270,C
2022,7,26,270,C
2022,7,27,270,C
2022,7,28,270,C
2022,7,29,270,C
2022,7,30,260,C
2022,7,31,260,C
2022,8,1,270,C
2022,8,2,260,C
2022,8,3,090,C
2022,8,4,250,C
2022,8,5,090,C
2022,8,6,090,C
2022,8,7,090,C
2022,8,8,090,C
2022,8,9,090,C
2022,8,10,100,C
2022,8,11,100,C
2022,8,12,090,C
2022,8,13,090,C
2022,8,14,260,C
2022,8,15,260,C
2022,8,16,090,C
2022,8,17,090,C
2022,8,18,100,C
2022,8,19,100,C
2022,8,20,100,C
2022,8,21,090,C
2022,8,22,270,C
2022,8,23,250,C
2022,8,24,080,C
2022,8,25,090,C
2022,8,26,090,C
2022,8,27,260,C
2022,8,28,100,C
2022,8,29,100,C
2022,8,30,260,C
2022,8,31,260,C
2022,9,1,020,C
2022,9,2,010,C
2022,9,3,330,C
2022,9,4,010,C
2022,9,5,010,C
2022,9,6,090,C
2022,9,7,090,C
2022,9,8,090,C
2022,9,9,090,C
2022,9,10,090,C
2022,9,11,260,C
2022,9,12,260,C
2022,9,13,260,C
2022,9,14,250,C
2022,9,15,270,C
2022,9,16,260,C
2022,9,17,270,C
2022,9,18,260,C
2022,9,19,260,C
2022,9,20,090,C
2022,9,21,090,C
2022,9,22,100,C
2022,9,23,090,C
2022,9,24,090,C
2022,9,25,090,C
2022,9,26,090,C
2022,9,27,080,C
2022,9,28,080,C
2022,9,29,090,C
2022,9,30,090,C
2022,10,1,090,C
2022,10,2,090,C
2022,10,3,090,C
2022,10,4,090,C
2022,10,5,100,C
2022,10,6,090,C
2022,10,7,090,C
2022,10,8,100,C
2022,10,9,030,C
2022,10,10,010,C
2022,10,11,020,C
2022,10,12,020,C
2022,10,13,020,C
2022,10,14,040,C
2022,10,15,030,C
2022,10,16,010,C
2022,10,17,010,C
2022,10,18,020,C
2022,10,19,080,C
2022,10,20,090,C
2022,10,21,090,C
2022,10,22,090,C
2022,10,23,090,C
2022,10,24,100,C
2022,10,25,090,C
2022,10,26,090,C
2022,10,27,090,C
2022,10,28,090,C
2022,10,29,020,C
2022,10,30,020,C
2022,10,31,010,C
2022,11,1,010,C
2022,11,2,010,C
2022,11,3,090,C
2022,11,4,080,C
2022,11,5,080,C
2022,11,6,020,C
2022,11,7,010,C
2022,11,8,080,C
2022,11,9,090,C
2022,11,10,090,C
2022,11,11,090,C
2022,11,12,100,C
2022,11,13,100,C
2022,11,14,090,C
2022,11,15,100,C
2022,11,16,090,C
2022,11,17,100,C
2022,11,18,100,C
2022,11,19,100,C
2022,11,20,090,C
2022,11,21,090,C
2022,11,22,100,C
2022,11,23,100,C
2022,11,24,090,C
2022,11,25,100,C
2022,11,26,090,C
2022,11,27,090,C
2022,11,28,080,C
2022,11,29,100,C
2022,11,30,090,C
2022,12,1,010,C
2022,12,2,010,C
2022,12,3,020,C
2022,12,4,020,C
2022,12,5,010,C
2022,12,6,020,C
2022,12,7,020,#
2022,12,8,090,C
2022,12,9,020,C
2022,12,10,020,C
2022,12,11,010,C
2022,12,12,020,C
2022,12,13,020,C
2022,12,14,020,C
2022,12,15,020,C
2022,12,16,020,C
2022,12,17,030,C
2022,12,18,030,C
2022,12,19,040,C
2022,12,20,110,C
2022,12,21,030,C
2022,12,22,020,C
2022,12,23,030,C
2022,12,24,040,C
2022,12,25,100,C
2022,12,26,110,C
2022,12,27,090,C
2022,12,28,030,C
2022,12,29,020,C
2022,12,30,020,C
2022,12,31,020,C
2023,1,1,020,C
2023,1,2,020,C
2023,1,3,020,C
2023,1,4,100,C
2023,1,5,100,C
2023,1,6,030,C
2023,1,7,100,C
2023,1,8,090,C
2023,1,9,090,C
2023,1,10,090,C
2023,1,11,090,C
2023,1,12,100,C
2023,1,13,100,C
2023,1,14,280,C
2023,1,15,020,C
2023,1,16,020,C
2023,1,17,030,C
2023,1,18,020,C
2023,1,19,030,C
2023,1,20,030,C
2023,1,21,100,C
2023,1,22,110,C
