Year,Month,Day,Daily Mean Amount of Cloud (%) at the Hong Kong Observatory_Value,completeness
2006,1,12,51,C
2006,1,13,15,C
2006,1,14,41,C
2006,1,15,47,C
2006,1,16,58,C
2006,1,17,89,C
2006,1,18,93,C
2006,1,19,100,C
2006,1,20,88,C
2006,1,21,93,C
2006,1,22,88,C
2006,1,23,87,C
2006,1,24,84,C
2006,1,25,62,C
2006,1,26,68,C
2006,1,27,83,C
2006,1,28,96,C
2006,1,29,71,C
2006,1,30,59,C
2006,1,31,62,C
2006,2,1,56,C
2006,2,2,40,C
2006,2,3,55,C
2006,2,4,89,C
2006,2,5,82,C
2006,2,6,31,C
2006,2,7,21,C
2006,2,8,43,C
2006,2,9,77,C
2006,2,10,52,C
2006,2,11,23,C
2006,2,12,64,C
2006,2,13,94,C
2006,2,14,96,C
2006,2,15,72,C
2006,2,16,86,C
2006,2,17,88,C
2006,2,18,88,C
2006,2,19,88,C
2006,2,20,76,C
2006,2,21,62,C
2006,2,22,71,C
2006,2,23,90,C
2006,2,24,88,C
2006,2,25,88,C
2006,2,26,85,C
2006,2,27,91,C
2006,2,28,92,C
2006,3,1,63,C
2006,3,2,64,C
2006,3,3,5,C
2006,3,4,70,C
2006,3,5,89,C
2006,3,6,91,C
2006,3,7,86,C
2006,3,8,77,C
2006,3,9,51,C
2006,3,10,47,C
2006,3,11,87,C
2006,3,12,90,C
2006,3,13,89,C
2006,3,14,84,C
2006,3,15,87,C
2006,3,16,81,C
2006,3,17,86,C
2006,3,18,57,C
2006,3,19,71,C
2006,3,20,88,C
2006,3,21,88,C
2006,3,22,93,C
2006,3,23,88,C
2006,3,24,91,C
2006,3,25,89,C
2006,3,26,94,C
2006,3,27,94,C
2006,3,28,36,C
2006,3,29,57,C
2006,3,30,81,C
2006,3,31,83,C
2006,4,1,68,C
2006,4,2,86,C
2006,4,3,81,C
2006,4,4,79,C
2006,4,5,87,C
2006,4,6,83,C
2006,4,7,86,C
2006,4,8,81,C
2006,4,9,86,C
2006,4,10,85,C
2006,4,11,86,C
2006,4,12,81,C
2006,4,13,97,C
2006,4,14,99,C
2006,4,15,90,C
2006,4,16,87,C
2006,4,17,76,C
2006,4,18,57,C
2006,4,19,39,C
2006,4,20,69,C
2006,4,21,77,C
2006,4,22,73,C
2006,4,23,81,C
2006,4,24,90,C
2006,4,25,88,C
2006,4,26,83,C
2006,4,27,89,C
2006,4,28,95,C
2006,4,29,92,C
2006,4,30,70,C
2006,5,1,78,C
2006,5,2,88,C
2006,5,3,89,C
2006,5,4,87,C
2006,5,5,86,C
2006,5,6,71,C
2006,5,7,56,C
2006,5,8,53,C
2006,5,9,47,C
2006,5,10,39,C
2006,5,11,80,C
2006,5,12,49,C
2006,5,13,41,C
2006,5,14,35,C
2006,5,15,88,C
2006,5,16,92,C
2006,5,17,92,C
2006,5,18,68,C
2006,5,19,52,C
2006,5,20,88,C
2006,5,21,94,C
2006,5,22,91,C
2006,5,23,91,C
2006,5,24,85,C
2006,5,25,73,C
2006,5,26,82,C
2006,5,27,88,C
2006,5,28,89,C
2006,5,29,91,C
2006,5,30,88,C
2006,5,31,90,C
2006,6,1,88,C
2006,6,2,91,C
2006,6,3,89,C
2006,6,4,87,C
2006,6,5,87,C
2006,6,6,87,C
2006,6,7,88,C
2006,6,8,88,C
2006,6,9,90,C
2006,6,10,89,C
2006,6,11,89,C
2006,6,12,89,C
2006,6,13,88,C
2006,6,14,81,C
2006,6,15,92,C
2006,6,16,80,C
2006,6,17,66,C
2006,6,18,78,C
2006,6,19,85,C
2006,6,20,70,C
2006,6,21,62,C
2006,6,22,68,C
2006,6,23,43,C
2006,6,24,34,C
2006,6,25,44,C
2006,6,26,34,C
2006,6,27,72,C
2006,6,28,85,C
2006,6,29,84,C
2006,6,30,79,C
2006,7,1,68,C
2006,7,2,57,C
2006,7,3,77,C
2006,7,4,77,C
2006,7,5,69,C
2006,7,6,73,C
2006,7,7,79,C
2006,7,8,77,C
2006,7,9,84,C
2006,7,10,88,C
2006,7,11,81,C
2006,7,12,51,C
2006,7,13,75,C
2006,7,14,79,C
2006,7,15,97,C
2006,7,16,97,C
2006,7,17,87,C
2006,7,18,73,C
2006,7,19,51,C
2006,7,20,34,C
2006,7,21,35,C
2006,7,22,46,C
2006,7,23,46,C
2006,7,24,58,C
2006,7,25,70,C
2006,7,26,88,C
2006,7,27,91,C
2006,7,28,89,C
2006,7,29,93,C
2006,7,30,85,C
2006,7,31,57,C
2006,8,1,39,C
2006,8,2,84,C
2006,8,3,94,C
2006,8,4,89,C
2006,8,5,86,C
2006,8,6,81,C
2006,8,7,55,C
2006,8,8,54,C
2006,8,9,70,C
2006,8,10,88,C
2006,8,11,80,C
2006,8,12,66,C
2006,8,13,31,C
2006,8,14,39,C
2006,8,15,68,C
2006,8,16,40,C
2006,8,17,49,C
2006,8,18,73,C
2006,8,19,85,C
2006,8,20,86,C
2006,8,21,60,C
2006,8,22,53,C
2006,8,23,49,C
2006,8,24,80,C
2006,8,25,89,C
2006,8,26,79,C
2006,8,27,77,C
2006,8,28,79,C
2006,8,29,65,C
2006,8,30,46,C
2006,8,31,67,C
2006,9,1,57,C
2006,9,2,71,C
2006,9,3,80,C
2006,9,4,76,C
2006,9,5,72,C
2006,9,6,85,C
2006,9,7,90,C
2006,9,8,88,C
2006,9,9,88,C
2006,9,10,85,C
2006,9,11,85,C
2006,9,12,88,C
2006,9,13,96,C
2006,9,14,88,C
2006,9,15,86,C
2006,9,16,84,C
2006,9,17,24,C
2006,9,18,57,C
2006,9,19,48,C
2006,9,20,57,C
2006,9,21,81,C
2006,9,22,82,C
2006,9,23,69,C
2006,9,24,88,C
2006,9,25,65,C
2006,9,26,31,C
2006,9,27,44,C
2006,9,28,35,C
2006,9,29,52,C
2006,9,30,88,C
2006,10,1,88,C
2006,10,2,88,C
2006,10,3,70,C
2006,10,4,55,C
2006,10,5,24,C
2006,10,6,63,C
2006,10,7,16,C
2006,10,8,60,C
2006,10,9,84,C
2006,10,10,64,C
2006,10,11,73,C
2006,10,12,34,C
2006,10,13,56,C
2006,10,14,84,C
2006,10,15,88,C
2006,10,16,85,C
2006,10,17,84,C
2006,10,18,65,C
2006,10,19,79,C
2006,10,20,51,C
2006,10,21,49,C
2006,10,22,36,C
2006,10,23,56,C
2006,10,24,86,C
2006,10,25,84,C
2006,10,26,72,C
2006,10,27,65,C
2006,10,28,54,C
2006,10,29,40,C
2006,10,30,44,C
2006,10,31,74,C
2006,11,1,81,C
2006,11,2,79,C
2006,11,3,73,C
2006,11,4,10,C
2006,11,5,10,C
2006,11,6,12,C
2006,11,7,18,C
2006,11,8,26,C
2006,11,9,15,C
2006,11,10,16,C
2006,11,11,18,C
2006,11,12,27,C
2006,11,13,80,C
2006,11,14,88,C
2006,11,15,95,C
2006,11,16,89,C
2006,11,17,80,C
2006,11,18,79,C
2006,11,19,86,C
2006,11,20,85,C
2006,11,21,95,C
2006,11,22,95,C
2006,11,23,80,C
2006,11,24,88,C
2006,11,25,89,C
2006,11,26,76,C
2006,11,27,83,C
2006,11,28,88,C
2006,11,29,96,C
2006,11,30,82,C
2006,12,1,64,C
2006,12,2,42,C
2006,12,3,66,C
2006,12,4,60,C
2006,12,5,67,C
2006,12,6,69,C
2006,12,7,56,C
2006,12,8,24,C
2006,12,9,88,C
2006,12,10,87,C
2006,12,11,79,C
2006,12,12,83,C
2006,12,13,88,C
2006,12,14,88,C
2006,12,15,94,C
2006,12,16,68,C
2006,12,17,3,C
2006,12,18,18,C
2006,12,19,16,C
2006,12,20,10,C
2006,12,21,4,C
2006,12,22,6,C
2006,12,23,40,C
2006,12,24,64,C
2006,12,25,15,C
2006,12,26,29,C
2006,12,27,10,C
2006,12,28,11,C
2006,12,29,43,C
2006,12,30,29,C
2006,12,31,38,C
2007,1,1,64,C
2007,1,2,86,C
2007,1,3,92,C
2007,1,4,79,C
2007,1,5,36,C
2007,1,6,43,C
2007,1,7,22,C
2007,1,8,26,C
2007,1,9,23,C
2007,1,10,86,C
2007,1,11,87,C
2007,1,12,86,C
2007,1,13,53,C
2007,1,14,81,C
2007,1,15,87,C
2007,1,16,81,C
2007,1,17,97,C
2007,1,18,88,C
2007,1,19,88,C
2007,1,20,90,C
2007,1,21,94,C
2007,1,22,88,C
2007,1,23,70,C
2007,1,24,69,C
2007,1,25,72,C
2007,1,26,6,C
2007,1,27,11,C
2007,1,28,6,C
2007,1,29,1,C
2007,1,30,9,C
2007,1,31,10,C
2007,2,1,18,C
2007,2,2,30,C
2007,2,3,23,C
2007,2,4,34,C
2007,2,5,9,C
2007,2,6,18,C
2007,2,7,47,C
2007,2,8,65,C
2007,2,9,55,C
2007,2,10,83,C
2007,2,11,88,C
2007,2,12,86,C
2007,2,13,79,C
2007,2,14,85,C
2007,2,15,88,C
2007,2,16,88,C
2007,2,17,83,C
2007,2,18,74,C
2007,2,19,82,C
2007,2,20,89,C
2007,2,21,90,C
2007,2,22,94,C
2007,2,23,65,C
2007,2,24,86,C
2007,2,25,78,C
2007,2,26,88,C
2007,2,27,66,C
2007,2,28,87,C
2007,3,1,82,C
2007,3,2,71,C
2007,3,3,51,C
2007,3,4,83,C
2007,3,5,64,C
2007,3,6,89,C
2007,3,7,94,C
2007,3,8,89,C
2007,3,9,100,C
2007,3,10,94,C
2007,3,11,99,C
2007,3,12,95,C
2007,3,13,89,C
2007,3,14,89,C
2007,3,15,84,C
2007,3,16,83,C
2007,3,17,91,C
2007,3,18,88,C
2007,3,19,72,C
2007,3,20,79,C
2007,3,21,85,C
2007,3,22,83,C
2007,3,23,88,C
2007,3,24,88,C
2007,3,25,81,C
2007,3,26,92,C
2007,3,27,89,C
2007,3,28,87,C
2007,3,29,74,C
2007,3,30,84,C
2007,3,31,77,C
2007,4,1,82,C
2007,4,2,88,C
2007,4,3,88,C
2007,4,4,93,C
2007,4,5,88,C
2007,4,6,91,C
2007,4,7,91,C
2007,4,8,89,C
2007,4,9,78,C
2007,4,10,91,C
2007,4,11,53,C
2007,4,12,27,C
2007,4,13,77,C
2007,4,14,82,C
2007,4,15,69,C
2007,4,16,83,C
2007,4,17,88,C
2007,4,18,35,C
2007,4,19,51,C
2007,4,20,79,C
2007,4,21,86,C
2007,4,22,86,C
2007,4,23,88,C
2007,4,24,89,C
2007,4,25,86,C
2007,4,26,43,C
2007,4,27,32,C
2007,4,28,75,C
2007,4,29,87,C
2007,4,30,88,C
2007,5,1,75,C
2007,5,2,78,C
2007,5,3,78,C
2007,5,4,88,C
2007,5,5,89,C
2007,5,6,80,C
2007,5,7,15,C
2007,5,8,37,C
2007,5,9,83,C
2007,5,10,80,C
2007,5,11,74,C
2007,5,12,65,C
2007,5,13,65,C
2007,5,14,58,C
2007,5,15,61,C
2007,5,16,60,C
2007,5,17,85,C
2007,5,18,77,C
2007,5,19,90,C
2007,5,20,92,C
2007,5,21,89,C
2007,5,22,89,C
2007,5,23,86,C
2007,5,24,80,C
2007,5,25,63,C
2007,5,26,80,C
2007,5,27,88,C
2007,5,28,77,C
2007,5,29,58,C
2007,5,30,59,C
2007,5,31,70,C
2007,6,1,68,C
2007,6,2,81,C
2007,6,3,66,C
2007,6,4,58,C
2007,6,5,81,C
2007,6,6,85,C
2007,6,7,89,C
2007,6,8,90,C
2007,6,9,88,C
2007,6,10,94,C
2007,6,11,87,C
2007,6,12,87,C
2007,6,13,88,C
2007,6,14,88,C
2007,6,15,86,C
2007,6,16,86,C
2007,6,17,87,C
2007,6,18,74,C
2007,6,19,66,C
2007,6,20,45,C
2007,6,21,51,C
2007,6,22,49,C
2007,6,23,64,C
2007,6,24,68,C
2007,6,25,80,C
2007,6,26,73,C
2007,6,27,84,C
2007,6,28,91,C
2007,6,29,88,C
2007,6,30,87,C
2007,7,1,84,C
2007,7,2,86,C
2007,7,3,82,C
2007,7,4,77,C
2007,7,5,82,C
2007,7,6,69,C
2007,7,7,59,C
2007,7,8,48,C
2007,7,9,49,C
2007,7,10,53,C
2007,7,11,45,C
2007,7,12,50,C
2007,7,13,70,C
2007,7,14,67,C
2007,7,15,66,C
2007,7,16,78,C
2007,7,17,75,C
2007,7,18,84,C
2007,7,19,70,C
2007,7,20,63,C
2007,7,21,36,C
2007,7,22,38,C
2007,7,23,31,C
2007,7,24,53,C
2007,7,25,33,C
2007,7,26,35,C
2007,7,27,47,C
2007,7,28,47,C
2007,7,29,47,C
2007,7,30,59,C
2007,7,31,45,C
2007,8,1,46,C
2007,8,2,26,C
2007,8,3,25,C
2007,8,4,52,C
2007,8,5,73,C
2007,8,6,88,C
2007,8,7,73,C
2007,8,8,77,C
2007,8,9,88,C
2007,8,10,91,C
2007,8,11,93,C
2007,8,12,95,C
2007,8,13,88,C
2007,8,14,90,C
2007,8,15,88,C
2007,8,16,86,C
2007,8,17,69,C
2007,8,18,66,C
2007,8,19,68,C
2007,8,20,91,C
2007,8,21,88,C
2007,8,22,88,C
2007,8,23,84,C
2007,8,24,80,C
2007,8,25,86,C
2007,8,26,76,C
2007,8,27,84,C
2007,8,28,80,C
2007,8,29,70,C
2007,8,30,55,C
2007,8,31,31,C
2007,9,1,60,C
2007,9,2,84,C
2007,9,3,78,C
2007,9,4,84,C
2007,9,5,88,C
2007,9,6,87,C
2007,9,7,85,C
2007,9,8,83,C
2007,9,9,87,C
2007,9,10,84,C
2007,9,11,59,C
2007,9,12,54,C
2007,9,13,23,C
2007,9,14,52,C
2007,9,15,40,C
2007,9,16,76,C
2007,9,17,82,C
2007,9,18,35,C
2007,9,19,38,C
2007,9,20,74,C
2007,9,21,81,C
2007,9,22,73,C
2007,9,23,89,C
2007,9,24,90,C
2007,9,25,86,C
2007,9,26,65,C
2007,9,27,38,C
2007,9,28,51,C
2007,9,29,65,C
2007,9,30,79,C
2007,10,1,88,C
2007,10,2,88,C
2007,10,3,88,C
2007,10,4,78,C
2007,10,5,60,C
2007,10,6,22,C
2007,10,7,63,C
2007,10,8,84,C
2007,10,9,64,C
2007,10,10,84,C
2007,10,11,84,C
2007,10,12,88,C
2007,10,13,88,C
2007,10,14,88,C
2007,10,15,84,C
2007,10,16,73,C
2007,10,17,80,C
2007,10,18,65,C
2007,10,19,20,C
2007,10,20,18,C
2007,10,21,31,C
2007,10,22,42,C
2007,10,23,56,C
2007,10,24,35,C
2007,10,25,38,C
2007,10,26,23,C
2007,10,27,53,C
2007,10,28,77,C
2007,10,29,66,C
2007,10,30,89,C
2007,10,31,89,C
2007,11,1,93,C
2007,11,2,89,C
2007,11,3,75,C
2007,11,4,21,C
2007,11,5,54,C
2007,11,6,51,C
2007,11,7,86,C
2007,11,8,88,C
2007,11,9,45,C
2007,11,10,26,C
2007,11,11,51,C
2007,11,12,32,C
2007,11,13,27,C
2007,11,14,33,C
2007,11,15,47,C
2007,11,16,32,C
2007,11,17,56,C
2007,11,18,70,C
2007,11,19,72,C
2007,11,20,28,C
2007,11,21,53,C
2007,11,22,81,C
2007,11,23,71,C
2007,11,24,72,C
2007,11,25,84,C
2007,11,26,86,C
2007,11,27,48,C
2007,11,28,13,C
2007,11,29,13,C
2007,11,30,21,C
2007,12,1,50,C
2007,12,2,45,C
2007,12,3,20,C
2007,12,4,51,C
2007,12,5,85,C
2007,12,6,82,C
2007,12,7,52,C
2007,12,8,55,C
2007,12,9,81,C
2007,12,10,45,C
2007,12,11,45,C
2007,12,12,43,C
2007,12,13,31,C
2007,12,14,53,C
2007,12,15,43,C
2007,12,16,77,C
2007,12,17,73,C
2007,12,18,64,C
2007,12,19,88,C
2007,12,20,72,C
2007,12,21,56,C
2007,12,22,73,C
2007,12,23,92,C
2007,12,24,79,C
2007,12,25,73,C
2007,12,26,38,C
2007,12,27,18,C
2007,12,28,23,C
2007,12,29,57,C
2007,12,30,68,C
2007,12,31,23,C
2008,1,1,8,C
2008,1,2,11,C
2008,1,3,13,C
2008,1,4,17,C
2008,1,5,23,C
2008,1,6,31,C
2008,1,7,59,C
2008,1,8,79,C
2008,1,9,71,C
2008,1,10,89,C
2008,1,11,85,C
2008,1,12,42,C
2008,1,13,88,C
2008,1,14,84,C
2008,1,15,87,C
2008,1,16,81,C
2008,1,17,87,C
2008,1,18,83,C
2008,1,19,85,C
2008,1,20,40,C
2008,1,21,46,C
2008,1,22,69,C
2008,1,23,86,C
2008,1,24,90,C
2008,1,25,88,C
2008,1,26,88,C
2008,1,27,88,C
2008,1,28,93,C
2008,1,29,97,C
2008,1,30,95,C
2008,1,31,92,C
2008,2,1,91,C
2008,2,2,88,C
2008,2,3,78,C
2008,2,4,88,C
2008,2,5,89,C
2008,2,6,86,C
2008,2,7,88,C
2008,2,8,88,C
2008,2,9,45,C
2008,2,10,86,C
2008,2,11,88,C
2008,2,12,69,C
2008,2,13,84,C
2008,2,14,88,C
2008,2,15,62,C
2008,2,16,73,C
2008,2,17,81,C
2008,2,18,74,C
2008,2,19,53,C
2008,2,20,8,C
2008,2,21,24,C
2008,2,22,87,C
2008,2,23,88,C
2008,2,24,88,C
2008,2,25,88,C
2008,2,26,78,C
2008,2,27,38,C
2008,2,28,24,C
2008,2,29,80,C
2008,3,1,7,C
2008,3,2,15,C
2008,3,3,9,C
2008,3,4,6,C
2008,3,5,10,C
2008,3,6,76,C
2008,3,7,56,C
2008,3,8,26,C
2008,3,9,16,C
2008,3,10,48,C
2008,3,11,26,C
2008,3,12,25,C
2008,3,13,87,C
2008,3,14,88,C
2008,3,15,64,C
2008,3,16,68,C
2008,3,17,88,C
2008,3,18,87,C
2008,3,19,82,C
2008,3,20,87,C
2008,3,21,87,C
2008,3,22,85,C
2008,3,23,86,C
2008,3,24,52,C
2008,3,25,79,C
2008,3,26,79,C
2008,3,27,59,C
2008,3,28,91,C
2008,3,29,73,C
2008,3,30,87,C
2008,3,31,92,C
2008,4,1,98,C
2008,4,2,95,C
2008,4,3,99,C
2008,4,4,90,C
2008,4,5,71,C
2008,4,6,72,C
2008,4,7,71,C
2008,4,8,86,C
2008,4,9,85,C
2008,4,10,84,C
2008,4,11,88,C
2008,4,12,88,C
2008,4,13,92,C
2008,4,14,86,C
2008,4,15,66,C
2008,4,16,47,C
2008,4,17,81,C
2008,4,18,88,C
2008,4,19,93,C
2008,4,20,88,C
2008,4,21,80,C
2008,4,22,72,C
2008,4,23,88,C
2008,4,24,88,C
2008,4,25,88,C
2008,4,26,81,C
2008,4,27,88,C
2008,4,28,88,C
2008,4,29,85,C
2008,4,30,81,C
2008,5,1,88,C
2008,5,2,87,C
2008,5,3,88,C
2008,5,4,75,C
2008,5,5,86,C
2008,5,6,88,C
2008,5,7,84,C
2008,5,8,49,C
2008,5,9,65,C
2008,5,10,88,C
2008,5,11,88,C
2008,5,12,66,C
2008,5,13,7,C
2008,5,14,18,C
2008,5,15,15,C
2008,5,16,53,C
2008,5,17,77,C
2008,5,18,79,C
2008,5,19,88,C
2008,5,20,88,C
2008,5,21,87,C
2008,5,22,89,C
2008,5,23,74,C
2008,5,24,85,C
2008,5,25,84,C
2008,5,26,85,C
2008,5,27,82,C
2008,5,28,85,C
2008,5,29,90,C
2008,5,30,89,C
2008,5,31,88,C
2008,6,1,88,C
2008,6,2,87,C
2008,6,3,89,C
2008,6,4,84,C
2008,6,5,82,C
2008,6,6,96,C
2008,6,7,93,C
2008,6,8,81,C
2008,6,9,82,C
2008,6,10,84,C
2008,6,11,81,C
2008,6,12,88,C
2008,6,13,89,C
2008,6,14,89,C
2008,6,15,90,C
2008,6,16,88,C
2008,6,17,88,C
2008,6,18,88,C
2008,6,19,84,C
2008,6,20,53,C
2008,6,21,33,C
2008,6,22,38,C
2008,6,23,56,C
2008,6,24,82,C
2008,6,25,88,C
2008,6,26,91,C
2008,6,27,90,C
2008,6,28,86,C
2008,6,29,86,C
2008,6,30,88,C
2008,7,1,78,C
2008,7,2,61,C
2008,7,3,52,C
2008,7,4,56,C
2008,7,5,73,C
2008,7,6,85,C
2008,7,7,91,C
2008,7,8,90,C
2008,7,9,89,C
2008,7,10,90,C
2008,7,11,87,C
2008,7,12,91,C
2008,7,13,88,C
2008,7,14,84,C
2008,7,15,86,C
2008,7,16,70,C
2008,7,17,44,C
2008,7,18,83,C
2008,7,19,83,C
2008,7,20,81,C
2008,7,21,70,C
2008,7,22,66,C
2008,7,23,59,C
2008,7,24,23,C
2008,7,25,13,C
2008,7,26,20,C
2008,7,27,53,C
2008,7,28,40,C
2008,7,29,88,C
2008,7,30,85,C
2008,7,31,86,C
2008,8,1,76,C
2008,8,2,70,C
2008,8,3,57,C
2008,8,4,76,C
2008,8,5,93,C
2008,8,6,99,C
2008,8,7,90,C
2008,8,8,90,C
2008,8,9,83,C
2008,8,10,79,C
2008,8,11,93,C
2008,8,12,73,C
2008,8,13,34,C
2008,8,14,21,C
2008,8,15,52,C
2008,8,16,61,C
2008,8,17,58,C
2008,8,18,55,C
2008,8,19,47,C
2008,8,20,30,C
2008,8,21,80,C
2008,8,22,95,C
2008,8,23,82,C
2008,8,24,78,C
2008,8,25,73,C
2008,8,26,59,C
2008,8,27,41,C
2008,8,28,49,C
2008,8,29,39,C
2008,8,30,39,C
2008,8,31,80,C
2008,9,1,77,C
2008,9,2,88,C
2008,9,3,83,C
2008,9,4,84,C
2008,9,5,85,C
2008,9,6,79,C
2008,9,7,67,C
2008,9,8,67,C
2008,9,9,63,C
2008,9,10,53,C
2008,9,11,56,C
2008,9,12,55,C
2008,9,13,39,C
2008,9,14,60,C
2008,9,15,43,C
2008,9,16,30,C
2008,9,17,63,C
2008,9,18,78,C
2008,9,19,77,C
2008,9,20,49,C
2008,9,21,41,C
2008,9,22,37,C
2008,9,23,86,C
2008,9,24,89,C
2008,9,25,86,C
2008,9,26,70,C
2008,9,27,76,C
2008,9,28,62,C
2008,9,29,55,C
2008,9,30,72,C
2008,10,1,80,C
2008,10,2,83,C
2008,10,3,85,C
2008,10,4,89,C
2008,10,5,90,C
2008,10,6,81,C
2008,10,7,88,C
2008,10,8,85,C
2008,10,9,72,C
2008,10,10,40,C
2008,10,11,48,C
2008,10,12,88,C
2008,10,13,88,C
2008,10,14,83,C
2008,10,15,55,C
2008,10,16,57,C
2008,10,17,82,C
2008,10,18,77,C
2008,10,19,61,C
2008,10,20,49,C
2008,10,21,49,C
2008,10,22,33,C
2008,10,23,43,C
2008,10,24,76,C
2008,10,25,86,C
2008,10,26,44,C
2008,10,27,66,C
2008,10,28,57,C
2008,10,29,76,C
2008,10,30,72,C
2008,10,31,69,C
2008,11,1,86,C
2008,11,2,88,C
2008,11,3,84,C
2008,11,4,86,C
2008,11,5,85,C
2008,11,6,81,C
2008,11,7,57,C
2008,11,8,69,C
2008,11,9,73,C
2008,11,10,15,C
2008,11,11,10,C
2008,11,12,11,C
2008,11,13,27,C
2008,11,14,47,C
2008,11,15,52,C
2008,11,16,20,C
2008,11,17,25,C
2008,11,18,54,C
2008,11,19,54,C
2008,11,20,16,C
2008,11,21,20,C
2008,11,22,85,C
2008,11,23,78,C
2008,11,24,47,C
2008,11,25,56,C
2008,11,26,70,C
2008,11,27,34,C
2008,11,28,6,C
2008,11,29,3,C
2008,11,30,0,C
2008,12,1,5,C
2008,12,2,10,C
2008,12,3,57,C
2008,12,4,82,C
2008,12,5,63,C
2008,12,6,38,C
2008,12,7,55,C
2008,12,8,51,C
2008,12,9,8,C
2008,12,10,7,C
2008,12,11,28,C
2008,12,12,88,C
2008,12,13,79,C
2008,12,14,47,C
2008,12,15,12,C
2008,12,16,15,C
2008,12,17,13,C
2008,12,18,13,C
2008,12,19,44,C
2008,12,20,7,C
2008,12,21,37,C
2008,12,22,28,C
2008,12,23,68,C
2008,12,24,87,C
2008,12,25,76,C
2008,12,26,85,C
2008,12,27,88,C
2008,12,28,92,C
2008,12,29,88,C
2008,12,30,88,C
2008,12,31,88,C
2009,1,1,33,C
2009,1,2,10,C
2009,1,3,79,C
2009,1,4,58,C
2009,1,5,23,C
2009,1,6,56,C
2009,1,7,32,C
2009,1,8,4,C
2009,1,9,20,C
2009,1,10,0,C
2009,1,11,8,C
2009,1,12,7,C
2009,1,13,4,C
2009,1,14,3,C
2009,1,15,2,C
2009,1,16,7,C
2009,1,17,5,C
2009,1,18,22,C
2009,1,19,48,C
2009,1,20,71,C
2009,1,21,53,C
2009,1,22,48,C
2009,1,23,81,C
2009,1,24,88,C
2009,1,25,87,C
2009,1,26,88,C
2009,1,27,88,C
2009,1,28,81,C
2009,1,29,79,C
2009,1,30,34,C
2009,1,31,31,C
2009,2,1,81,C
2009,2,2,50,C
2009,2,3,10,C
2009,2,4,47,C
2009,2,5,36,C
2009,2,6,59,C
2009,2,7,34,C
2009,2,8,70,C
2009,2,9,36,C
2009,2,10,21,C
2009,2,11,42,C
2009,2,12,67,C
2009,2,13,85,C
2009,2,14,84,C
2009,2,15,88,C
2009,2,16,88,C
2009,2,17,88,C
2009,2,18,82,C
2009,2,19,62,C
2009,2,20,40,C
2009,2,21,81,C
2009,2,22,85,C
2009,2,23,80,C
2009,2,24,80,C
2009,2,25,55,C
2009,2,26,83,C
2009,2,27,82,C
2009,2,28,88,C
2009,3,1,88,C
2009,3,2,88,C
2009,3,3,88,C
2009,3,4,88,C
2009,3,5,88,C
2009,3,6,89,C
2009,3,7,88,C
2009,3,8,88,C
2009,3,9,86,C
2009,3,10,88,C
2009,3,11,88,C
2009,3,12,93,C
2009,3,13,89,C
2009,3,14,46,C
2009,3,15,47,C
2009,3,16,69,C
2009,3,17,40,C
2009,3,18,59,C
2009,3,19,68,C
2009,3,20,73,C
2009,3,21,89,C
2009,3,22,83,C
2009,3,23,88,C
2009,3,24,88,C
2009,3,25,89,C
2009,3,26,87,C
2009,3,27,88,C
2009,3,28,88,C
2009,3,29,88,C
2009,3,30,84,C
2009,3,31,87,C
2009,4,1,83,C
2009,4,2,85,C
2009,4,3,88,C
2009,4,4,85,C
2009,4,5,82,C
2009,4,6,88,C
2009,4,7,88,C
2009,4,8,84,C
2009,4,9,76,C
2009,4,10,74,C
2009,4,11,73,C
2009,4,12,88,C
2009,4,13,77,C
2009,4,14,45,C
2009,4,15,86,C
2009,4,16,72,C
2009,4,17,64,C
2009,4,18,86,C
2009,4,19,92,C
2009,4,20,70,C
2009,4,21,75,C
2009,4,22,88,C
2009,4,23,94,C
2009,4,24,89,C
2009,4,25,91,C
2009,4,26,88,C
2009,4,27,84,C
2009,4,28,36,C
2009,4,29,70,C
2009,4,30,68,C
2009,5,1,34,C
2009,5,2,16,C
2009,5,3,52,C
2009,5,4,80,C
2009,5,5,51,C
2009,5,6,53,C
2009,5,7,29,C
2009,5,8,42,C
2009,5,9,66,C
2009,5,10,88,C
2009,5,11,68,C
2009,5,12,53,C
2009,5,13,53,C
2009,5,14,63,C
2009,5,15,59,C
2009,5,16,75,C
2009,5,17,77,C
2009,5,18,74,C
2009,5,19,79,C
2009,5,20,88,C
2009,5,21,83,C
2009,5,22,85,C
2009,5,23,91,C
2009,5,24,93,C
2009,5,25,94,C
2009,5,26,86,C
2009,5,27,84,C
2009,5,28,88,C
2009,5,29,88,C
2009,5,30,81,C
2009,5,31,86,C
2009,6,1,54,C
2009,6,2,78,C
2009,6,3,88,C
2009,6,4,61,C
2009,6,5,29,C
2009,6,6,23,C
2009,6,7,63,C
2009,6,8,86,C
2009,6,9,81,C
2009,6,10,80,C
2009,6,11,89,C
2009,6,12,88,C
2009,6,13,84,C
2009,6,14,88,C
2009,6,15,88,C
2009,6,16,88,C
2009,6,17,56,C
2009,6,18,61,C
2009,6,19,65,C
2009,6,20,68,C
2009,6,21,84,C
2009,6,22,86,C
2009,6,23,84,C
2009,6,24,88,C
2009,6,25,84,C
2009,6,26,88,C
2009,6,27,89,C
2009,6,28,86,C
2009,6,29,83,C
2009,6,30,83,C
2009,7,1,63,C
2009,7,2,74,C
