Year,Month,Day,Mean Relative Humidity (%) - King's Park_Value,completeness
2016,10,23,89,C
2016,10,24,88,C
2016,10,25,86,C
2016,10,26,83,C
2016,10,27,78,C
2016,10,28,74,C
2016,10,29,77,C
2016,10,30,71,C
2016,10,31,66,C
2016,11,1,66,C
2016,11,2,65,C
2016,11,3,62,C
2016,11,4,66,C
2016,11,5,78,C
2016,11,6,79,C
2016,11,7,81,C
2016,11,8,78,C
2016,11,9,78,C
2016,11,10,79,C
2016,11,11,79,C
2016,11,12,83,C
2016,11,13,84,C
2016,11,14,84,C
2016,11,15,79,#
2016,11,16,81,#
2016,11,17,77,C
2016,11,18,82,C
2016,11,19,76,C
2016,11,20,78,C
2016,11,21,85,C
2016,11,22,95,C
2016,11,23,91,C
2016,11,24,71,C
2016,11,25,76,C
2016,11,26,86,C
2016,11,27,76,C
2016,11,28,61,C
2016,11,29,60,#
2016,11,30,57,C
2016,12,1,60,C
2016,12,2,71,C
2016,12,3,75,C
2016,12,4,77,C
2016,12,5,78,C
2016,12,6,46,C
2016,12,7,55,C
2016,12,8,54,C
2016,12,9,59,C
2016,12,10,68,C
2016,12,11,74,C
2016,12,12,75,C
2016,12,13,71,C
2016,12,14,59,C
2016,12,15,57,C
2016,12,16,53,C
2016,12,17,64,C
2016,12,18,73,C
2016,12,19,69,C
2016,12,20,78,C
2016,12,21,87,#
2016,12,22,57,#
2016,12,23,71,C
2016,12,24,74,C
2016,12,25,81,C
2016,12,26,79,C
2016,12,27,55,C
2016,12,28,54,C
2016,12,29,46,C
2016,12,30,52,C
2016,12,31,71,C
2017,1,1,78,C
2017,1,2,79,C
2017,1,3,82,C
2017,1,4,78,C
2017,1,5,79,C
2017,1,6,78,C
2017,1,7,78,C
2017,1,8,74,C
2017,1,9,78,C
2017,1,10,78,C
2017,1,11,79,C
2017,1,12,80,C
2017,1,13,83,C
2017,1,14,86,C
2017,1,15,83,C
2017,1,16,79,#
2017,1,17,76,#
2017,1,18,85,C
2017,1,19,84,C
2017,1,20,64,C
2017,1,21,63,C
2017,1,22,51,C
2017,1,23,67,C
2017,1,24,70,C
2017,1,25,75,C
2017,1,26,73,C
2017,1,27,66,C
2017,1,28,77,C
2017,1,29,87,C
2017,1,30,88,C
2017,1,31,87,C
2017,2,1,78,C
2017,2,2,84,C
2017,2,3,75,C
2017,2,4,76,C
2017,2,5,81,C
2017,2,6,79,C
2017,2,7,72,C
2017,2,8,77,C
2017,2,9,50,C
2017,2,10,49,C
2017,2,11,52,C
2017,2,12,63,C
2017,2,13,62,C
2017,2,14,57,C
2017,2,15,58,C
2017,2,16,68,C
2017,2,17,74,C
2017,2,18,75,C
2017,2,19,81,C
2017,2,20,83,C
2017,2,21,90,C
2017,2,22,90,C
2017,2,23,86,C
2017,2,24,80,C
2017,2,25,83,C
2017,2,26,75,C
2017,2,27,62,C
2017,2,28,59,C
2017,3,1,63,C
2017,3,2,39,C
2017,3,3,64,C
2017,3,4,71,C
2017,3,5,82,C
2017,3,6,79,C
2017,3,7,74,C
2017,3,8,83,C
2017,3,9,72,C
2017,3,10,90,C
2017,3,11,88,C
2017,3,12,90,C
2017,3,13,90,C
2017,3,14,94,C
2017,3,15,74,C
2017,3,16,76,C
2017,3,17,86,C
2017,3,18,92,#
2017,3,19,***,
2017,3,20,80,#
2017,3,21,84,C
2017,3,22,88,C
2017,3,23,82,C
2017,3,24,83,C
2017,3,25,82,C
2017,3,26,72,C
2017,3,27,48,C
2017,3,28,69,C
2017,3,29,84,C
2017,3,30,89,C
2017,3,31,88,C
2017,4,1,66,C
2017,4,2,60,C
2017,4,3,65,C
2017,4,4,77,C
2017,4,5,81,C
2017,4,6,88,C
2017,4,7,84,C
2017,4,8,86,C
2017,4,9,84,C
2017,4,10,82,C
2017,4,11,91,C
2017,4,12,86,C
2017,4,13,76,C
2017,4,14,76,C
2017,4,15,85,C
2017,4,16,82,C
2017,4,17,80,C
2017,4,18,80,C
2017,4,19,79,C
2017,4,20,87,C
2017,4,21,87,C
2017,4,22,73,C
2017,4,23,80,C
2017,4,24,82,C
2017,4,25,92,C
2017,4,26,94,C
2017,4,27,84,C
2017,4,28,71,C
2017,4,29,75,C
2017,4,30,76,C
2017,5,1,81,C
2017,5,2,85,C
2017,5,3,82,C
2017,5,4,91,C
2017,5,5,81,C
2017,5,6,77,C
2017,5,7,84,C
2017,5,8,84,C
2017,5,9,82,C
2017,5,10,80,C
2017,5,11,81,C
2017,5,12,75,C
2017,5,13,80,C
2017,5,14,84,C
2017,5,15,93,C
2017,5,16,83,C
2017,5,17,76,C
2017,5,18,72,C
2017,5,19,79,C
2017,5,20,88,C
2017,5,21,89,C
2017,5,22,92,C
2017,5,23,91,C
2017,5,24,95,C
2017,5,25,75,C
2017,5,26,73,C
2017,5,27,62,C
2017,5,28,66,C
2017,5,29,73,C
2017,5,30,81,C
2017,5,31,80,C
2017,6,1,84,C
2017,6,2,86,C
2017,6,3,83,C
2017,6,4,82,C
2017,6,5,80,C
2017,6,6,80,C
2017,6,7,80,C
2017,6,8,80,C
2017,6,9,80,C
2017,6,10,78,C
2017,6,11,78,C
2017,6,12,85,C
2017,6,13,94,C
2017,6,14,86,C
2017,6,15,83,C
2017,6,16,87,C
2017,6,17,96,C
2017,6,18,93,C
2017,6,19,92,C
2017,6,20,91,C
2017,6,21,90,C
2017,6,22,81,C
2017,6,23,84,C
2017,6,24,86,C
2017,6,25,80,C
2017,6,26,80,C
2017,6,27,81,C
2017,6,28,77,C
2017,6,29,78,C
2017,6,30,75,C
2017,7,1,79,C
2017,7,2,84,C
2017,7,3,84,C
2017,7,4,91,C
2017,7,5,87,C
2017,7,6,91,C
2017,7,7,87,C
2017,7,8,91,C
2017,7,9,81,C
2017,7,10,78,C
2017,7,11,78,C
2017,7,12,79,C
2017,7,13,79,C
2017,7,14,81,C
2017,7,15,82,C
2017,7,16,88,C
2017,7,17,94,C
2017,7,18,93,C
2017,7,19,88,C
2017,7,20,83,C
2017,7,21,80,C
2017,7,22,79,C
2017,7,23,86,C
2017,7,24,88,C
2017,7,25,80,C
2017,7,26,77,C
2017,7,27,79,C
2017,7,28,71,C
2017,7,29,72,C
2017,7,30,73,C
2017,7,31,80,C
2017,8,1,82,C
2017,8,2,84,C
2017,8,3,88,C
2017,8,4,89,C
2017,8,5,80,C
2017,8,6,79,C
2017,8,7,79,C
2017,8,8,78,C
2017,8,9,83,C
2017,8,10,84,C
2017,8,11,80,C
2017,8,12,76,C
2017,8,13,76,C
2017,8,14,76,C
2017,8,15,76,C
2017,8,16,77,C
2017,8,17,75,C
2017,8,18,77,C
2017,8,19,71,C
2017,8,20,75,C
2017,8,21,73,C
2017,8,22,75,C
2017,8,23,88,C
2017,8,24,86,C
2017,8,25,82,C
2017,8,26,71,C
2017,8,27,94,C
2017,8,28,95,C
2017,8,29,78,C
2017,8,30,78,C
2017,8,31,75,C
2017,9,1,82,C
2017,9,2,84,C
2017,9,3,89,C
2017,9,4,91,C
2017,9,5,87,C
2017,9,6,82,C
2017,9,7,83,C
2017,9,8,83,C
2017,9,9,88,C
2017,9,10,82,C
2017,9,11,75,C
2017,9,12,74,C
2017,9,13,72,C
2017,9,14,63,C
2017,9,15,76,C
2017,9,16,72,C
2017,9,17,72,C
2017,9,18,75,C
2017,9,19,75,C
2017,9,20,78,C
2017,9,21,79,C
2017,9,22,82,C
2017,9,23,84,C
2017,9,24,82,C
2017,9,25,82,C
2017,9,26,78,C
2017,9,27,79,C
2017,9,28,72,C
2017,9,29,78,C
2017,9,30,85,C
2017,10,1,85,C
2017,10,2,83,C
2017,10,3,79,C
2017,10,4,82,C
2017,10,5,76,C
2017,10,6,75,C
2017,10,7,74,C
2017,10,8,74,C
2017,10,9,70,C
2017,10,10,73,C
2017,10,11,73,C
2017,10,12,66,C
2017,10,13,59,C
2017,10,14,63,C
2017,10,15,84,C
2017,10,16,88,C
2017,10,17,84,C
2017,10,18,68,C
2017,10,19,66,C
2017,10,20,64,C
2017,10,21,58,C
2017,10,22,55,C
2017,10,23,57,C
2017,10,24,61,C
2017,10,25,67,C
2017,10,26,68,C
2017,10,27,56,C
2017,10,28,48,C
2017,10,29,46,C
2017,10,30,49,C
2017,10,31,56,C
2017,11,1,62,C
2017,11,2,63,C
2017,11,3,58,C
2017,11,4,51,C
2017,11,5,59,C
2017,11,6,64,C
2017,11,7,71,C
2017,11,8,76,C
2017,11,9,71,C
2017,11,10,72,C
2017,11,11,76,C
2017,11,12,87,C
2017,11,13,90,C
2017,11,14,88,C
2017,11,15,82,C
2017,11,16,79,C
2017,11,17,83,C
2017,11,18,81,C
2017,11,19,83,C
2017,11,20,74,C
2017,11,21,71,C
2017,11,22,63,C
2017,11,23,55,C
2017,11,24,58,C
2017,11,25,68,C
2017,11,26,68,C
2017,11,27,75,C
2017,11,28,76,C
2017,11,29,79,C
2017,11,30,89,C
2017,12,1,68,C
2017,12,2,68,C
2017,12,3,72,C
2017,12,4,65,#
2017,12,5,64,C
2017,12,6,69,C
2017,12,7,62,C
2017,12,8,36,C
2017,12,9,47,C
2017,12,10,53,C
2017,12,11,49,C
2017,12,12,64,C
2017,12,13,76,C
2017,12,14,74,C
2017,12,15,78,C
2017,12,16,61,C
2017,12,17,58,C
2017,12,18,46,C
2017,12,19,32,C
2017,12,20,25,C
2017,12,21,41,C
2017,12,22,58,C
2017,12,23,70,C
2017,12,24,52,C
2017,12,25,42,C
2017,12,26,68,C
2017,12,27,70,C
2017,12,28,72,C
2017,12,29,73,C
2017,12,30,66,C
2017,12,31,58,C
2018,1,1,75,C
2018,1,2,74,C
2018,1,3,71,C
2018,1,4,79,C
2018,1,5,86,C
2018,1,6,93,C
2018,1,7,92,C
2018,1,8,92,C
2018,1,9,70,C
2018,1,10,29,C
2018,1,11,25,C
2018,1,12,31,C
2018,1,13,60,C
2018,1,14,64,C
2018,1,15,74,C
2018,1,16,75,C
2018,1,17,63,C
2018,1,18,77,C
2018,1,19,90,C
2018,1,20,81,C
2018,1,21,82,C
2018,1,22,81,C
2018,1,23,79,C
2018,1,24,77,C
2018,1,25,78,C
2018,1,26,86,C
2018,1,27,81,C
2018,1,28,81,C
2018,1,29,75,C
2018,1,30,81,C
2018,1,31,83,C
2018,2,1,58,C
2018,2,2,60,C
2018,2,3,47,C
2018,2,4,42,C
2018,2,5,39,C
2018,2,6,42,C
2018,2,7,50,C
2018,2,8,55,C
2018,2,9,74,C
2018,2,10,77,C
2018,2,11,58,C
2018,2,12,54,C
2018,2,13,59,C
2018,2,14,54,C
2018,2,15,75,C
2018,2,16,77,C
2018,2,17,86,C
2018,2,18,78,C
2018,2,19,80,C
2018,2,20,86,C
2018,2,21,84,C
2018,2,22,88,C
2018,2,23,82,C
2018,2,24,70,C
2018,2,25,76,C
2018,2,26,80,C
2018,2,27,69,C
2018,2,28,78,C
2018,3,1,86,C
2018,3,2,78,C
2018,3,3,91,C
2018,3,4,90,C
2018,3,5,83,C
2018,3,6,83,C
2018,3,7,80,C
2018,3,8,77,C
2018,3,9,57,C
2018,3,10,62,C
2018,3,11,68,C
2018,3,12,70,C
2018,3,13,75,C
2018,3,14,82,C
2018,3,15,83,C
2018,3,16,81,C
2018,3,17,85,C
2018,3,18,82,C
2018,3,19,86,C
2018,3,20,69,C
2018,3,21,45,C
2018,3,22,52,C
2018,3,23,65,C
2018,3,24,76,C
2018,3,25,66,C
2018,3,26,70,C
2018,3,27,72,C
2018,3,28,78,C
2018,3,29,78,C
2018,3,30,75,C
2018,3,31,63,C
2018,4,1,72,C
2018,4,2,71,C
2018,4,3,74,C
2018,4,4,78,C
2018,4,5,78,C
2018,4,6,68,C
2018,4,7,39,C
2018,4,8,48,C
2018,4,9,75,C
2018,4,10,79,C
2018,4,11,84,C
2018,4,12,82,C
2018,4,13,80,C
2018,4,14,79,C
2018,4,15,83,C
2018,4,16,86,C
2018,4,17,80,C
2018,4,18,77,C
2018,4,19,74,C
2018,4,20,83,C
2018,4,21,83,C
2018,4,22,86,C
2018,4,23,79,C
2018,4,24,84,C
2018,4,25,77,C
2018,4,26,83,C
2018,4,27,80,C
2018,4,28,84,C
2018,4,29,81,C
2018,4,30,85,C
2018,5,1,82,C
2018,5,2,77,C
2018,5,3,81,C
2018,5,4,83,C
2018,5,5,82,C
2018,5,6,79,C
2018,5,7,82,C
2018,5,8,92,C
2018,5,9,89,C
2018,5,10,90,C
2018,5,11,86,C
2018,5,12,82,C
2018,5,13,80,C
2018,5,14,78,C
2018,5,15,75,C
2018,5,16,74,C
2018,5,17,75,C
2018,5,18,75,C
2018,5,19,76,C
2018,5,20,73,C
2018,5,21,73,C
2018,5,22,71,C
2018,5,23,70,C
2018,5,24,74,C
2018,5,25,72,C
2018,5,26,73,C
2018,5,27,76,C
2018,5,28,71,C
2018,5,29,69,C
2018,5,30,70,C
2018,5,31,70,C
2018,6,1,75,C
2018,6,2,73,C
2018,6,3,74,C
2018,6,4,84,C
2018,6,5,90,C
2018,6,6,93,C
2018,6,7,91,C
2018,6,8,89,C
2018,6,9,79,C
2018,6,10,67,C
2018,6,11,57,C
2018,6,12,87,C
2018,6,13,94,C
2018,6,14,81,C
2018,6,15,74,C
2018,6,16,68,C
2018,6,17,70,C
2018,6,18,78,C
2018,6,19,80,C
2018,6,20,79,C
2018,6,21,81,C
2018,6,22,88,C
2018,6,23,90,C
2018,6,24,83,C
2018,6,25,85,C
2018,6,26,80,C
2018,6,27,80,C
2018,6,28,76,C
2018,6,29,76,C
2018,6,30,77,C
2018,7,1,77,C
2018,7,2,82,C
2018,7,3,83,C
2018,7,4,79,C
2018,7,5,79,C
2018,7,6,79,C
2018,7,7,84,C
2018,7,8,85,C
2018,7,9,83,C
2018,7,10,80,C
2018,7,11,74,C
2018,7,12,79,C
2018,7,13,92,C
2018,7,14,89,C
2018,7,15,88,C
2018,7,16,79,C
2018,7,17,75,C
2018,7,18,86,C
2018,7,19,85,C
2018,7,20,85,C
2018,7,21,74,C
2018,7,22,77,C
2018,7,23,87,C
2018,7,24,81,C
2018,7,25,82,C
2018,7,26,82,C
2018,7,27,78,C
2018,7,28,75,C
2018,7,29,73,C
2018,7,30,74,C
2018,7,31,76,C
2018,8,1,79,C
2018,8,2,79,C
2018,8,3,78,C
2018,8,4,80,C
2018,8,5,78,C
2018,8,6,77,C
2018,8,7,76,C
2018,8,8,75,C
2018,8,9,74,C
2018,8,10,92,C
2018,8,11,93,C
2018,8,12,93,C
2018,8,13,83,C
2018,8,14,89,C
2018,8,15,85,C
2018,8,16,89,C
2018,8,17,91,C
2018,8,18,84,C
2018,8,19,85,C
2018,8,20,90,C
2018,8,21,86,C
2018,8,22,83,C
2018,8,23,86,C
2018,8,24,82,C
2018,8,25,73,C
2018,8,26,76,C
2018,8,27,87,C
2018,8,28,92,C
2018,8,29,91,C
2018,8,30,88,C
2018,8,31,88,C
2018,9,1,94,C
2018,9,2,88,C
2018,9,3,82,C
2018,9,4,81,C
2018,9,5,81,C
2018,9,6,82,C
2018,9,7,79,C
2018,9,8,78,C
2018,9,9,73,C
2018,9,10,78,C
2018,9,11,59,C
2018,9,12,76,C
2018,9,13,82,C
2018,9,14,76,C
2018,9,15,60,C
2018,9,16,85,C
2018,9,17,88,C
2018,9,18,83,C
2018,9,19,77,C
2018,9,20,76,C
2018,9,21,71,C
2018,9,22,76,C
2018,9,23,77,C
2018,9,24,87,C
2018,9,25,77,C
2018,9,26,80,C
2018,9,27,76,C
2018,9,28,66,C
2018,9,29,55,C
2018,9,30,57,C
2018,10,1,66,C
2018,10,2,64,C
2018,10,3,66,C
2018,10,4,52,C
2018,10,5,34,C
2018,10,6,45,C
2018,10,7,68,C
2018,10,8,73,C
2018,10,9,78,C
2018,10,10,81,C
2018,10,11,68,C
2018,10,12,71,C
2018,10,13,70,C
2018,10,14,78,C
2018,10,15,83,C
2018,10,16,90,C
2018,10,17,82,C
2018,10,18,86,C
2018,10,19,76,C
2018,10,20,77,C
2018,10,21,76,C
2018,10,22,81,C
2018,10,23,78,C
2018,10,24,78,C
2018,10,25,78,C
2018,10,26,74,C
2018,10,27,57,C
2018,10,28,49,C
2018,10,29,29,C
2018,10,30,26,C
2018,10,31,30,C
2018,11,1,41,C
2018,11,2,69,C
2018,11,3,83,C
2018,11,4,83,C
2018,11,5,78,C
2018,11,6,76,C
2018,11,7,76,C
2018,11,8,71,C
2018,11,9,71,C
2018,11,10,79,C
2018,11,11,78,C
2018,11,12,77,C
2018,11,13,76,C
2018,11,14,75,C
2018,11,15,83,C
2018,11,16,86,C
2018,11,17,89,C
2018,11,18,83,C
2018,11,19,73,C
2018,11,20,80,C
2018,11,21,78,C
2018,11,22,60,C
2018,11,23,62,C
2018,11,24,72,C
2018,11,25,82,C
2018,11,26,86,C
2018,11,27,81,C
2018,11,28,87,C
2018,11,29,73,C
2018,11,30,69,C
2018,12,1,77,C
2018,12,2,81,C
2018,12,3,78,C
2018,12,4,76,C
2018,12,5,81,C
2018,12,6,83,C
2018,12,7,87,C
2018,12,8,73,C
2018,12,9,73,C
2018,12,10,72,C
2018,12,11,63,C
2018,12,12,62,C
2018,12,13,63,C
2018,12,14,68,C
2018,12,15,71,C
2018,12,16,70,C
2018,12,17,47,C
2018,12,18,54,C
2018,12,19,76,C
2018,12,20,84,C
2018,12,21,85,C
2018,12,22,75,C
2018,12,23,86,C
2018,12,24,84,C
2018,12,25,80,C
2018,12,26,83,C
2018,12,27,77,C
2018,12,28,66,C
2018,12,29,64,C
2018,12,30,63,C
2018,12,31,64,C
2019,1,1,63,C
2019,1,2,63,C
2019,1,3,82,C
2019,1,4,82,C
2019,1,5,85,C
2019,1,6,82,C
2019,1,7,82,C
2019,1,8,84,C
2019,1,9,84,C
2019,1,10,81,C
2019,1,11,83,C
2019,1,12,82,C
2019,1,13,91,C
2019,1,14,87,C
2019,1,15,86,C
2019,1,16,68,C
2019,1,17,66,C
2019,1,18,71,C
2019,1,19,74,C
2019,1,20,93,#
2019,1,21,55,#
2019,1,22,44,C
2019,1,23,57,C
2019,1,24,68,C
2019,1,25,63,C
2019,1,26,71,C
2019,1,27,68,C
2019,1,28,65,C
2019,1,29,72,C
2019,1,30,70,C
2019,1,31,74,C
2019,2,1,66,C
2019,2,2,79,C
2019,2,3,82,C
2019,2,4,82,C
2019,2,5,83,C
2019,2,6,85,C
2019,2,7,83,C
2019,2,8,88,C
2019,2,9,91,C
2019,2,10,91,C
2019,2,11,85,C
2019,2,12,81,C
2019,2,13,79,C
2019,2,14,83,C
2019,2,15,83,C
2019,2,16,81,C
2019,2,17,86,C
2019,2,18,92,C
2019,2,19,91,C
2019,2,20,92,C
2019,2,21,93,C
2019,2,22,81,C
2019,2,23,87,C
2019,2,24,80,C
2019,2,25,84,C
2019,2,26,88,C
2019,2,27,84,C
2019,2,28,85,C
2019,3,1,89,C
2019,3,2,87,C
2019,3,3,85,C
2019,3,4,81,C
2019,3,5,88,C
2019,3,6,93,C
2019,3,7,91,C
2019,3,8,92,C
2019,3,9,96,C
2019,3,10,85,C
2019,3,11,78,C
2019,3,12,76,C
2019,3,13,68,C
2019,3,14,81,C
2019,3,15,78,C
2019,3,16,60,C
2019,3,17,75,C
2019,3,18,82,C
2019,3,19,84,C
2019,3,20,88,C
2019,3,21,81,C
2019,3,22,84,C
2019,3,23,90,C
2019,3,24,89,C
2019,3,25,84,C
2019,3,26,84,C
2019,3,27,81,C
2019,3,28,84,C
2019,3,29,87,C
2019,3,30,85,C
2019,3,31,85,C
2019,4,1,80,C
2019,4,2,74,C
2019,4,3,79,C
2019,4,4,83,C
2019,4,5,77,C
2019,4,6,80,C
2019,4,7,82,C
2019,4,8,81,C
2019,4,9,80,C
2019,4,10,81,C
2019,4,11,81,C
2019,4,12,89,C
2019,4,13,93,C
2019,4,14,90,C
2019,4,15,84,C
2019,4,16,91,C
2019,4,17,84,C
2019,4,18,90,C
2019,4,19,92,C
2019,4,20,96,C
2019,4,21,87,C
2019,4,22,83,C
2019,4,23,82,C
2019,4,24,78,C
2019,4,25,78,C
2019,4,26,82,C
2019,4,27,86,C
2019,4,28,88,C
2019,4,29,86,C
2019,4,30,81,C
2019,5,1,76,C
2019,5,2,79,C
2019,5,3,79,C
2019,5,4,75,C
2019,5,5,93,C
2019,5,6,90,C
2019,5,7,86,C
2019,5,8,87,C
2019,5,9,88,C
2019,5,10,87,C
2019,5,11,73,C
2019,5,12,78,C
2019,5,13,89,C
2019,5,14,83,C
2019,5,15,84,C
2019,5,16,84,C
2019,5,17,82,C
2019,5,18,80,C
2019,5,19,79,C
2019,5,20,84,C
2019,5,21,81,C
2019,5,22,82,C
2019,5,23,90,C
2019,5,24,92,C
2019,5,25,90,C
2019,5,26,91,C
2019,5,27,93,C
2019,5,28,92,C
2019,5,29,91,C
2019,5,30,88,C
2019,5,31,92,C
2019,6,1,87,C
2019,6,2,87,C
2019,6,3,86,C
2019,6,4,89,C
2019,6,5,80,C
2019,6,6,78,C
2019,6,7,77,C
2019,6,8,77,C
2019,6,9,79,C
2019,6,10,81,C
2019,6,11,92,C
2019,6,12,90,C
2019,6,13,89,C
2019,6,14,72,C
2019,6,15,70,C
2019,6,16,79,C
2019,6,17,87,C
2019,6,18,87,C
2019,6,19,86,C
2019,6,20,80,C
2019,6,21,78,C
2019,6,22,78,C
2019,6,23,81,C
2019,6,24,87,C
2019,6,25,88,C
2019,6,26,86,C
2019,6,27,82,C
2019,6,28,81,C
2019,6,29,78,C
2019,6,30,84,C
2019,7,1,80,C
2019,7,2,85,C
2019,7,3,94,C
2019,7,4,84,C
2019,7,5,80,C
2019,7,6,80,C
2019,7,7,80,C
2019,7,8,79,C
2019,7,9,81,C
2019,7,10,87,C
2019,7,11,86,C
2019,7,12,79,C
2019,7,13,78,C
2019,7,14,80,C
2019,7,15,79,C
2019,7,16,77,C
2019,7,17,79,C
2019,7,18,75,C
2019,7,19,85,C
2019,7,20,89,C
2019,7,21,84,C
2019,7,22,83,C
2019,7,23,81,C
2019,7,24,81,C
2019,7,25,80,C
2019,7,26,78,C
2019,7,27,77,C
2019,7,28,82,C
2019,7,29,83,C
2019,7,30,82,C
2019,7,31,90,C
2019,8,1,93,C
2019,8,2,89,C
2019,8,3,90,C
2019,8,4,80,C
2019,8,5,74,C
2019,8,6,76,C
2019,8,7,69,C
2019,8,8,74,C
2019,8,9,75,C
2019,8,10,84,C
2019,8,11,83,C
2019,8,12,82,C
2019,8,13,81,C
2019,8,14,81,C
2019,8,15,79,C
2019,8,16,82,C
2019,8,17,88,C
2019,8,18,88,C
2019,8,19,84,C
2019,8,20,80,C
2019,8,21,74,C
2019,8,22,77,C
2019,8,23,80,C
2019,8,24,75,C
2019,8,25,92,C
2019,8,26,94,C
2019,8,27,87,C
2019,8,28,75,C
2019,8,29,83,C
2019,8,30,86,C
2019,8,31,90,C
2019,9,1,80,C
2019,9,2,88,C
2019,9,3,78,C
2019,9,4,87,C
2019,9,5,87,C
2019,9,6,78,C
2019,9,7,78,C
2019,9,8,81,C
2019,9,9,80,C
2019,9,10,76,C
2019,9,11,72,C
2019,9,12,72,C
2019,9,13,77,C
2019,9,14,77,C
2019,9,15,76,C
2019,9,16,75,C
2019,9,17,76,C
2019,9,18,78,C
2019,9,19,72,C
2019,9,20,47,C
2019,9,21,37,C
2019,9,22,34,C
2019,9,23,55,C
2019,9,24,69,C
2019,9,25,70,C
2019,9,26,70,C
2019,9,27,71,C
2019,9,28,70,C
2019,9,29,74,C
2019,9,30,62,C
2019,10,1,60,C
2019,10,2,74,C
2019,10,3,68,C
2019,10,4,70,C
2019,10,5,69,C
2019,10,6,81,C
2019,10,7,83,C
2019,10,8,77,C
2019,10,9,74,C
2019,10,10,76,C
2019,10,11,75,C
2019,10,12,80,C
2019,10,13,84,C
2019,10,14,82,C
2019,10,15,70,C
2019,10,16,63,C
2019,10,17,66,C
2019,10,18,66,C
2019,10,19,70,C
2019,10,20,74,C
2019,10,21,70,C
2019,10,22,66,C
2019,10,23,70,C
2019,10,24,69,C
2019,10,25,73,C
2019,10,26,73,C
2019,10,27,75,C
2019,10,28,75,C
2019,10,29,61,C
2019,10,30,52,C
2019,10,31,65,C
2019,11,1,71,C
2019,11,2,73,C
2019,11,3,73,C
2019,11,4,50,C
2019,11,5,51,C
2019,11,6,67,C
2019,11,7,50,C
2019,11,8,44,C
2019,11,9,58,C
2019,11,10,68,C
2019,11,11,70,C
2019,11,12,76,C
2019,11,13,74,C
2019,11,14,60,C
2019,11,15,68,C
2019,11,16,74,C
2019,11,17,77,C
2019,11,18,66,C
2019,11,19,59,C
2019,11,20,63,C
2019,11,21,64,C
2019,11,22,60,C
2019,11,23,76,C
2019,11,24,74,C
2019,11,25,69,C
2019,11,26,74,C
2019,11,27,75,C
2019,11,28,54,C
2019,11,29,60,C
2019,11,30,67,C
2019,12,1,64,C
2019,12,2,45,C
2019,12,3,34,C
2019,12,4,27,C
2019,12,5,43,C
2019,12,6,25,C
2019,12,7,26,C
2019,12,8,37,C
2019,12,9,53,C
2019,12,10,64,C
2019,12,11,57,C
2019,12,12,60,C
2019,12,13,71,C
2019,12,14,71,C
2019,12,15,78,C
2019,12,16,72,C
2019,12,17,68,C
2019,12,18,75,C
2019,12,19,83,C
2019,12,20,74,C
2019,12,21,81,C
2019,12,22,83,C
2019,12,23,83,C
2019,12,24,77,C
2019,12,25,78,C
2019,12,26,67,C
2019,12,27,59,C
2019,12,28,67,C
2019,12,29,87,C
2019,12,30,89,C
2019,12,31,86,C
2020,1,1,78,C
2020,1,2,76,C
2020,1,3,79,C
2020,1,4,81,C
2020,1,5,75,C
2020,1,6,74,C
2020,1,7,81,C
2020,1,8,65,C
2020,1,9,73,C
2020,1,10,79,C
2020,1,11,78,C
2020,1,12,57,C
2020,1,13,72,C
2020,1,14,71,C
2020,1,15,77,C
2020,1,16,82,C
2020,1,17,61,C
2020,1,18,68,C
2020,1,19,71,C
2020,1,20,71,C
2020,1,21,76,C
2020,1,22,79,C
2020,1,23,84,C
2020,1,24,88,C
2020,1,25,87,C
2020,1,26,82,C
2020,1,27,62,C
2020,1,28,57,C
2020,1,29,43,C
2020,1,30,28,C
2020,1,31,38,C
2020,2,1,65,C
2020,2,2,74,C
2020,2,3,73,C
2020,2,4,80,C
2020,2,5,81,C
2020,2,6,74,C
2020,2,7,78,C
2020,2,8,71,C
2020,2,9,72,C
2020,2,10,71,C
2020,2,11,84,C
2020,2,12,87,C
2020,2,13,93,C
2020,2,14,94,C
2020,2,15,94,C
2020,2,16,74,C
2020,2,17,40,C
2020,2,18,44,C
2020,2,19,61,C
2020,2,20,62,C
2020,2,21,68,C
2020,2,22,69,C
2020,2,23,66,C
2020,2,24,72,C
2020,2,25,82,C
2020,2,26,81,C
2020,2,27,83,C
2020,2,28,74,C
2020,2,29,78,C
2020,3,1,80,C
2020,3,2,82,C
2020,3,3,78,C
2020,3,4,80,C
2020,3,5,83,C
2020,3,6,77,C
2020,3,7,86,C
2020,3,8,91,C
2020,3,9,88,C
2020,3,10,60,C
2020,3,11,67,C
2020,3,12,88,C
2020,3,13,90,C
2020,3,14,74,C
2020,3,15,63,C
2020,3,16,73,C
2020,3,17,77,C
2020,3,18,84,C
2020,3,19,87,C
2020,3,20,85,C
2020,3,21,93,C
2020,3,22,82,C
2020,3,23,80,C
2020,3,24,81,C
2020,3,25,82,C
2020,3,26,89,C
2020,3,27,86,C
2020,3,28,90,C
2020,3,29,91,C
2020,3,30,95,C
2020,3,31,95,C
2020,4,1,89,C
2020,4,2,84,C
2020,4,3,86,C
2020,4,4,88,C
2020,4,5,88,C
2020,4,6,89,C
2020,4,7,81,C
2020,4,8,64,C
2020,4,9,62,C
2020,4,10,68,C
2020,4,11,87,C
2020,4,12,49,C
2020,4,13,34,C
